farm_additional_housing_system_id	farm_animal_housing_category_id	substance_id	reduction_factor
45	95	17	0.85
45	96	17	0.85
45	97	17	0.85
45	98	17	0.85
45	99	17	0.85
45	100	17	0.85
45	101	17	0.85
45	102	17	0.85
45	103	17	0.85
45	104	17	0.85
45	105	17	0.85
45	106	17	0.85
45	107	17	0.85
45	108	17	0.85
45	109	17	0.85
45	110	17	0.85
45	111	17	0.85
45	112	17	0.85
45	113	17	0.85
45	114	17	0.85
45	115	17	0.85
45	116	17	0.85
45	117	17	0.85
45	118	17	0.85
45	119	17	0.85
45	120	17	0.85
45	121	17	0.85
45	122	17	0.85
45	123	17	0.85
45	124	17	0.85
45	125	17	0.85
46	42	17	0.7
46	43	17	0.7
46	44	17	0.7
46	49	17	0.67
46	50	17	0.67
46	51	17	0.67
46	52	17	0.7
46	53	17	0.7
46	54	17	0.7
46	55	17	0.7
46	56	17	0.7
46	57	17	0.7
46	58	17	0.7
46	59	17	0.7
46	60	17	0.7
46	61	17	0.7
46	62	17	0.7
46	63	17	0.7
46	64	17	0.7
46	65	17	0.7
46	66	17	0.7
46	67	17	0.7
46	68	17	0.7
46	69	17	0.7
46	70	17	0.7
46	71	17	0.7
46	72	17	0.7
46	73	17	0.7
46	74	17	0.7
46	75	17	0.7
46	76	17	0.7
46	77	17	0.7
46	78	17	0.7
46	79	17	0.7
46	80	17	0.7
46	81	17	0.7
46	82	17	0.7
46	83	17	0.7
46	84	17	0.7
46	85	17	0.7
46	86	17	0.7
46	87	17	0.7
46	88	17	0.7
46	89	17	0.7
46	90	17	0.7
46	91	17	0.7
46	92	17	0.7
46	93	17	0.7
46	94	17	0.7
46	95	17	0.7
46	96	17	0.7
46	97	17	0.7
46	98	17	0.7
46	99	17	0.7
46	100	17	0.7
46	101	17	0.7
46	102	17	0.7
46	103	17	0.7
46	104	17	0.7
46	105	17	0.7
46	106	17	0.7
46	107	17	0.7
46	108	17	0.7
46	109	17	0.7
46	110	17	0.7
46	111	17	0.7
46	112	17	0.7
46	113	17	0.7
46	114	17	0.7
46	115	17	0.7
46	116	17	0.7
46	117	17	0.7
46	118	17	0.7
46	119	17	0.7
46	120	17	0.7
46	121	17	0.7
46	122	17	0.7
46	123	17	0.7
46	124	17	0.7
46	125	17	0.7
47	42	17	0.85
47	43	17	0.85
47	44	17	0.85
47	49	17	0.81
47	50	17	0.81
47	51	17	0.81
47	52	17	0.85
47	53	17	0.85
47	54	17	0.85
47	55	17	0.85
47	56	17	0.85
47	57	17	0.85
47	58	17	0.85
47	59	17	0.85
47	60	17	0.85
47	61	17	0.85
47	62	17	0.85
47	63	17	0.85
47	64	17	0.85
47	65	17	0.85
47	66	17	0.85
47	67	17	0.85
47	68	17	0.85
47	69	17	0.85
47	70	17	0.85
47	71	17	0.85
47	72	17	0.85
47	73	17	0.85
47	74	17	0.85
47	75	17	0.85
47	76	17	0.85
47	77	17	0.85
47	78	17	0.85
47	79	17	0.85
47	80	17	0.85
47	81	17	0.85
47	82	17	0.85
47	83	17	0.85
47	84	17	0.85
47	85	17	0.85
47	86	17	0.85
47	87	17	0.85
47	88	17	0.85
47	89	17	0.85
47	90	17	0.85
47	91	17	0.85
47	92	17	0.85
47	93	17	0.85
47	94	17	0.85
47	95	17	0.85
47	96	17	0.85
47	97	17	0.85
47	98	17	0.85
47	99	17	0.85
47	100	17	0.85
47	101	17	0.85
47	102	17	0.85
47	103	17	0.85
47	104	17	0.85
47	105	17	0.85
47	106	17	0.85
47	107	17	0.85
47	108	17	0.85
47	109	17	0.85
47	110	17	0.85
47	111	17	0.85
47	112	17	0.85
47	113	17	0.85
47	114	17	0.85
47	115	17	0.85
47	116	17	0.85
47	117	17	0.85
47	118	17	0.85
47	119	17	0.85
47	120	17	0.85
47	121	17	0.85
47	122	17	0.85
47	123	17	0.85
47	124	17	0.85
47	125	17	0.85
